image_name,set_id,file_path,flank_wear,adhesive_wear,combination_wear,wear_type,wear,timestamp
Set3/Test_0015_1_03_199_2022-12-23T13_43_31.939559.jpg,3,MATWI/Set3/images/Test_0015_1_03_199_2022-12-23T13_43_31.939559.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:43:31.939559
Set3/Test_0015_1_03_200_2022-12-23T13_45_40.233583.jpg,3,MATWI/Set3/images/Test_0015_1_03_200_2022-12-23T13_45_40.233583.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:45:40.233583
Set3/Test_0015_1_03_201_2022-12-23T13_47_42.196671.jpg,3,MATWI/Set3/images/Test_0015_1_03_201_2022-12-23T13_47_42.196671.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:47:42.196671
Set3/Test_0015_1_03_202_2022-12-23T13_53_26.076959.jpg,3,MATWI/Set3/images/Test_0015_1_03_202_2022-12-23T13_53_26.076959.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:53:26.076959
Set3/Test_0015_1_03_203_2022-12-23T13_55_32.298123.jpg,3,MATWI/Set3/images/Test_0015_1_03_203_2022-12-23T13_55_32.298123.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:55:32.298123
Set3/Test_0015_1_03_204_2022-12-23T13_57_45.567081.jpg,3,MATWI/Set3/images/Test_0015_1_03_204_2022-12-23T13_57_45.567081.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:57:45.567081
Set3/Test_0015_1_03_205_2022-12-23T13_59_59.720108.jpg,3,MATWI/Set3/images/Test_0015_1_03_205_2022-12-23T13_59_59.720108.jpg,270.0,,,flank_wear,270.0,2022-12-23T13:59:59.720108
Set3/Test_0015_1_03_206_2022-12-23T14_02_08.414310.jpg,3,MATWI/Set3/images/Test_0015_1_03_206_2022-12-23T14_02_08.414310.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:02:08.414310
Set3/Test_0015_1_03_207_2022-12-23T14_04_17.246824.jpg,3,MATWI/Set3/images/Test_0015_1_03_207_2022-12-23T14_04_17.246824.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:04:17.246824
Set3/Test_0015_1_03_208_2022-12-23T14_06_20.342151.jpg,3,MATWI/Set3/images/Test_0015_1_03_208_2022-12-23T14_06_20.342151.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:06:20.342151
Set3/Test_0015_1_03_209_2022-12-23T14_08_18.572226.jpg,3,MATWI/Set3/images/Test_0015_1_03_209_2022-12-23T14_08_18.572226.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:08:18.572226
Set3/Test_0015_1_03_210_2022-12-23T14_10_20.530327.jpg,3,MATWI/Set3/images/Test_0015_1_03_210_2022-12-23T14_10_20.530327.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:10:20.530327
Set3/Test_0015_1_03_211_2022-12-23T14_12_24.156525.jpg,3,MATWI/Set3/images/Test_0015_1_03_211_2022-12-23T14_12_24.156525.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:12:24.156525
Set3/Test_0015_1_03_212_2022-12-23T14_14_51.288663.jpg,3,MATWI/Set3/images/Test_0015_1_03_212_2022-12-23T14_14_51.288663.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:14:51.288663
Set3/Test_0015_1_03_213_2022-12-23T14_19_47.608999.jpg,3,MATWI/Set3/images/Test_0015_1_03_213_2022-12-23T14_19_47.608999.jpg,270.0,,,flank_wear,270.0,2022-12-23T14:19:47.608999
Set4/Test_0015_1_03_214_2023-02-16T10_50_19.146446.jpg,4,MATWI/Set4/images/Test_0015_1_03_214_2023-02-16T10_50_19.146446.jpg,,,,unknown,,2023-02-16T10:50:19.146446
Set4/Test_0015_1_03_215_2023-02-16T10_53_59.965288.jpg,4,MATWI/Set4/images/Test_0015_1_03_215_2023-02-16T10_53_59.965288.jpg,45.0,,,flank_wear,45.0,2023-02-16T10:53:59.965288
Set4/Test_0015_1_03_216_2023-02-16T10_56_47.850140.jpg,4,MATWI/Set4/images/Test_0015_1_03_216_2023-02-16T10_56_47.850140.jpg,45.0,,,flank_wear,45.0,2023-02-16T10:56:47.850140
Set4/Test_0015_1_03_217_2023-02-16T11_02_03.319169.jpg,4,MATWI/Set4/images/Test_0015_1_03_217_2023-02-16T11_02_03.319169.jpg,,45.0,,adhesion,45.0,2023-02-16T11:02:03.319169
Set4/Test_0015_1_03_218_2023-02-16T11_03_59.046255.jpg,4,MATWI/Set4/images/Test_0015_1_03_218_2023-02-16T11_03_59.046255.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:03:59.046255
Set4/Test_0015_1_03_219_2023-02-16T11_16_29.531147.jpg,4,MATWI/Set4/images/Test_0015_1_03_219_2023-02-16T11_16_29.531147.jpg,,45.0,,adhesion,45.0,2023-02-16T11:16:29.531147
Set4/Test_0015_1_03_220_2023-02-16T11_18_26.810079.jpg,4,MATWI/Set4/images/Test_0015_1_03_220_2023-02-16T11_18_26.810079.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:18:26.810079
Set4/Test_0015_1_03_221_2023-02-16T11_21_26.509479.jpg,4,MATWI/Set4/images/Test_0015_1_03_221_2023-02-16T11_21_26.509479.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:21:26.509479
Set4/Test_0015_1_03_222_2023-02-16T11_23_23.656172.jpg,4,MATWI/Set4/images/Test_0015_1_03_222_2023-02-16T11_23_23.656172.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:23:23.656172
Set4/Test_0015_1_03_223_2023-02-16T11_25_36.436483.jpg,4,MATWI/Set4/images/Test_0015_1_03_223_2023-02-16T11_25_36.436483.jpg,,45.0,,adhesion,45.0,2023-02-16T11:25:36.436483
Set4/Test_0015_1_03_224_2023-02-16T11_30_18.338529.jpg,4,MATWI/Set4/images/Test_0015_1_03_224_2023-02-16T11_30_18.338529.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:30:18.338529
Set4/Test_0015_1_03_225_2023-02-16T11_32_17.767127.jpg,4,MATWI/Set4/images/Test_0015_1_03_225_2023-02-16T11_32_17.767127.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:32:17.767127
Set4/Test_0015_1_03_226_2023-02-16T11_36_52.069755.jpg,4,MATWI/Set4/images/Test_0015_1_03_226_2023-02-16T11_36_52.069755.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:36:52.069755
Set4/Test_0015_1_03_227_2023-02-16T11_39_01.249396.jpg,4,MATWI/Set4/images/Test_0015_1_03_227_2023-02-16T11_39_01.249396.jpg,,300.0,,adhesion,300.0,2023-02-16T11:39:01.249396
Set4/Test_0015_1_03_228_2023-02-16T11_42_12.699230.jpg,4,MATWI/Set4/images/Test_0015_1_03_228_2023-02-16T11_42_12.699230.jpg,45.0,,,flank_wear,45.0,2023-02-16T11:42:12.699230
Set4/Test_0015_1_03_229_2023-02-16T11_44_05.074219.jpg,4,MATWI/Set4/images/Test_0015_1_03_229_2023-02-16T11_44_05.074219.jpg,,45.0,,adhesion,45.0,2023-02-16T11:44:05.074219
Set4/Test_0015_1_03_230_2023-02-16T11_46_24.382425.jpg,4,MATWI/Set4/images/Test_0015_1_03_230_2023-02-16T11_46_24.382425.jpg,,60.0,,adhesion,60.0,2023-02-16T11:46:24.382425
Set4/Test_0015_1_03_231_2023-02-16T11_46_27.348956.jpg,4,MATWI/Set4/images/Test_0015_1_03_231_2023-02-16T11_46_27.348956.jpg,,,,unknown,,2023-02-16T11:46:27.348956
Set4/Test_0015_1_03_232_2023-02-16T11_49_48.792466.jpg,4,MATWI/Set4/images/Test_0015_1_03_232_2023-02-16T11_49_48.792466.jpg,60.0,,,flank_wear,60.0,2023-02-16T11:49:48.792466
Set4/Test_0015_1_03_233_2023-02-16T11_52_48.743770.jpg,4,MATWI/Set4/images/Test_0015_1_03_233_2023-02-16T11_52_48.743770.jpg,60.0,,,flank_wear,60.0,2023-02-16T11:52:48.743770
Set4/Test_0015_1_03_234_2023-02-16T11_55_01.921531.jpg,4,MATWI/Set4/images/Test_0015_1_03_234_2023-02-16T11_55_01.921531.jpg,60.0,,,flank_wear,60.0,2023-02-16T11:55:01.921531
Set4/Test_0015_1_03_235_2023-02-16T11_56_59.891619.jpg,4,MATWI/Set4/images/Test_0015_1_03_235_2023-02-16T11_56_59.891619.jpg,,60.0,,adhesion,60.0,2023-02-16T11:56:59.891619
Set4/Test_0015_1_03_236_2023-02-16T11_59_40.081472.jpg,4,MATWI/Set4/images/Test_0015_1_03_236_2023-02-16T11_59_40.081472.jpg,60.0,,,flank_wear,60.0,2023-02-16T11:59:40.081472
Set4/Test_0015_1_03_237_2023-02-17T09_09_38.227748.jpg,4,MATWI/Set4/images/Test_0015_1_03_237_2023-02-17T09_09_38.227748.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:09:38.227748
Set4/Test_0015_1_03_238_2023-02-17T09_13_30.034124.jpg,4,MATWI/Set4/images/Test_0015_1_03_238_2023-02-17T09_13_30.034124.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:13:30.034124
Set4/Test_0015_1_03_239_2023-02-17T09_16_51.463409.jpg,4,MATWI/Set4/images/Test_0015_1_03_239_2023-02-17T09_16_51.463409.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:16:51.463409
Set4/Test_0015_1_03_240_2023-02-17T09_18_51.181568.jpg,4,MATWI/Set4/images/Test_0015_1_03_240_2023-02-17T09_18_51.181568.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:18:51.181568
Set4/Test_0015_1_03_241_2023-02-17T09_23_21.528525.jpg,4,MATWI/Set4/images/Test_0015_1_03_241_2023-02-17T09_23_21.528525.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:23:21.528525
Set4/Test_0015_1_03_242_2023-02-17T09_25_17.133897.jpg,4,MATWI/Set4/images/Test_0015_1_03_242_2023-02-17T09_25_17.133897.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:25:17.133897
Set4/Test_0015_1_03_243_2023-02-17T09_30_19.642055.jpg,4,MATWI/Set4/images/Test_0015_1_03_243_2023-02-17T09_30_19.642055.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:30:19.642055
Set4/Test_0015_1_03_244_2023-02-17T09_32_29.243805.jpg,4,MATWI/Set4/images/Test_0015_1_03_244_2023-02-17T09_32_29.243805.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:32:29.243805
Set4/Test_0015_1_03_245_2023-02-17T09_34_30.466196.jpg,4,MATWI/Set4/images/Test_0015_1_03_245_2023-02-17T09_34_30.466196.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:34:30.466196
Set4/Test_0015_1_03_246_2023-02-17T09_36_37.238645.jpg,4,MATWI/Set4/images/Test_0015_1_03_246_2023-02-17T09_36_37.238645.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:36:37.238645
Set4/Test_0015_1_03_247_2023-02-17T09_38_47.834296.jpg,4,MATWI/Set4/images/Test_0015_1_03_247_2023-02-17T09_38_47.834296.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:38:47.834296
Set4/Test_0015_1_03_248_2023-02-17T09_43_42.024163.jpg,4,MATWI/Set4/images/Test_0015_1_03_248_2023-02-17T09_43_42.024163.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:43:42.024163
Set4/Test_0015_1_03_249_2023-02-17T09_45_52.658395.jpg,4,MATWI/Set4/images/Test_0015_1_03_249_2023-02-17T09_45_52.658395.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:45:52.658395
Set4/Test_0015_1_03_250_2023-02-17T09_48_25.042832.jpg,4,MATWI/Set4/images/Test_0015_1_03_250_2023-02-17T09_48_25.042832.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:48:25.042832
Set4/Test_0015_1_03_251_2023-02-17T09_50_51.224986.jpg,4,MATWI/Set4/images/Test_0015_1_03_251_2023-02-17T09_50_51.224986.jpg,60.0,,,flank_wear,60.0,2023-02-17T09:50:51.224986
Set4/Test_0015_1_03_252_2023-02-17T10_00_52.968438.jpg,4,MATWI/Set4/images/Test_0015_1_03_252_2023-02-17T10_00_52.968438.jpg,60.0,,,flank_wear,60.0,2023-02-17T10:00:52.968438
Set4/Test_0015_1_03_253_2023-02-17T10_05_05.240729.jpg,4,MATWI/Set4/images/Test_0015_1_03_253_2023-02-17T10_05_05.240729.jpg,60.0,,,flank_wear,60.0,2023-02-17T10:05:05.240729
Set4/Test_0015_1_03_254_2023-02-17T10_08_08.752912.jpg,4,MATWI/Set4/images/Test_0015_1_03_254_2023-02-17T10_08_08.752912.jpg,60.0,,,flank_wear,60.0,2023-02-17T10:08:08.752912
Set4/Test_0015_1_03_255_2023-02-20T09_00_52.091883.jpg,4,MATWI/Set4/images/Test_0015_1_03_255_2023-02-20T09_00_52.091883.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:00:52.091883
Set4/Test_0015_1_03_256_2023-02-20T09_03_02.469356.jpg,4,MATWI/Set4/images/Test_0015_1_03_256_2023-02-20T09_03_02.469356.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:03:02.469356
Set4/Test_0015_1_03_257_2023-02-20T09_07_27.966679.jpg,4,MATWI/Set4/images/Test_0015_1_03_257_2023-02-20T09_07_27.966679.jpg,,60.0,,adhesion,60.0,2023-02-20T09:07:27.966679
Set4/Test_0015_1_03_258_2023-02-20T09_09_28.162714.jpg,4,MATWI/Set4/images/Test_0015_1_03_258_2023-02-20T09_09_28.162714.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:09:28.162714
Set4/Test_0015_1_03_259_2023-02-20T09_13_04.159557.jpg,4,MATWI/Set4/images/Test_0015_1_03_259_2023-02-20T09_13_04.159557.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:13:04.159557
Set4/Test_0015_1_03_260_2023-02-20T09_15_41.333249.jpg,4,MATWI/Set4/images/Test_0015_1_03_260_2023-02-20T09_15_41.333249.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:15:41.333249
Set4/Test_0015_1_03_261_2023-02-20T09_21_35.699791.jpg,4,MATWI/Set4/images/Test_0015_1_03_261_2023-02-20T09_21_35.699791.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:21:35.699791
Set4/Test_0015_1_03_262_2023-02-20T09_23_40.924205.jpg,4,MATWI/Set4/images/Test_0015_1_03_262_2023-02-20T09_23_40.924205.jpg,60.0,,,flank_wear,60.0,2023-02-20T09:23:40.924205
Set4/Test_0015_1_03_263_2023-02-20T10_03_26.018227.jpg,4,MATWI/Set4/images/Test_0015_1_03_263_2023-02-20T10_03_26.018227.jpg,60.0,,,flank_wear,60.0,2023-02-20T10:03:26.018227
Set4/Test_0015_1_03_264_2023-02-20T10_08_10.014193.jpg,4,MATWI/Set4/images/Test_0015_1_03_264_2023-02-20T10_08_10.014193.jpg,60.0,,,flank_wear,60.0,2023-02-20T10:08:10.014193
Set4/Test_0015_1_03_265_2023-02-20T10_10_14.635002.jpg,4,MATWI/Set4/images/Test_0015_1_03_265_2023-02-20T10_10_14.635002.jpg,60.0,,,flank_wear,60.0,2023-02-20T10:10:14.635002
Set4/Test_0015_1_03_266_2023-02-20T10_27_06.822452.jpg,4,MATWI/Set4/images/Test_0015_1_03_266_2023-02-20T10_27_06.822452.jpg,75.0,,,flank_wear,75.0,2023-02-20T10:27:06.822452
Set4/Test_0015_1_03_267_2023-02-20T10_31_44.279614.jpg,4,MATWI/Set4/images/Test_0015_1_03_267_2023-02-20T10_31_44.279614.jpg,75.0,,,flank_wear,75.0,2023-02-20T10:31:44.279614
Set4/Test_0015_1_03_268_2023-02-20T10_31_47.318732.jpg,4,MATWI/Set4/images/Test_0015_1_03_268_2023-02-20T10_31_47.318732.jpg,,,,unknown,,2023-02-20T10:31:47.318732
Set4/Test_0015_1_03_269_2023-02-20T10_34_05.227482.jpg,4,MATWI/Set4/images/Test_0015_1_03_269_2023-02-20T10_34_05.227482.jpg,75.0,,,flank_wear,75.0,2023-02-20T10:34:05.227482
Set4/Test_0015_1_03_270_2023-02-20T10_36_00.520816.jpg,4,MATWI/Set4/images/Test_0015_1_03_270_2023-02-20T10_36_00.520816.jpg,,180.0,,adhesion,180.0,2023-02-20T10:36:00.520816
Set4/Test_0015_1_03_271_2023-02-20T10_38_26.382216.jpg,4,MATWI/Set4/images/Test_0015_1_03_271_2023-02-20T10_38_26.382216.jpg,90.0,,,flank_wear,90.0,2023-02-20T10:38:26.382216
Set4/Test_0015_1_03_272_2023-02-20T10_40_24.880582.jpg,4,MATWI/Set4/images/Test_0015_1_03_272_2023-02-20T10_40_24.880582.jpg,90.0,,,flank_wear,90.0,2023-02-20T10:40:24.880582
Set4/Test_0015_1_03_273_2023-02-20T10_42_54.996093.jpg,4,MATWI/Set4/images/Test_0015_1_03_273_2023-02-20T10_42_54.996093.jpg,90.0,,,flank_wear,90.0,2023-02-20T10:42:54.996093
Set4/Test_0015_1_03_274_2023-02-20T10_47_05.894386.jpg,4,MATWI/Set4/images/Test_0015_1_03_274_2023-02-20T10_47_05.894386.jpg,90.0,,,flank_wear,90.0,2023-02-20T10:47:05.894386
Set4/Test_0015_1_03_275_2023-02-20T10_49_00.974654.jpg,4,MATWI/Set4/images/Test_0015_1_03_275_2023-02-20T10_49_00.974654.jpg,90.0,,,flank_wear,90.0,2023-02-20T10:49:00.974654
Set4/Test_0015_1_03_276_2023-02-20T11_03_29.040338.jpg,4,MATWI/Set4/images/Test_0015_1_03_276_2023-02-20T11_03_29.040338.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:03:29.040338
Set4/Test_0015_1_03_277_2023-02-20T11_06_47.099742.jpg,4,MATWI/Set4/images/Test_0015_1_03_277_2023-02-20T11_06_47.099742.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:06:47.099742
Set4/Test_0015_1_03_278_2023-02-20T11_09_07.160820.jpg,4,MATWI/Set4/images/Test_0015_1_03_278_2023-02-20T11_09_07.160820.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:09:07.160820
Set4/Test_0015_1_03_279_2023-02-20T11_11_07.071693.jpg,4,MATWI/Set4/images/Test_0015_1_03_279_2023-02-20T11_11_07.071693.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:11:07.071693
Set4/Test_0015_1_03_280_2023-02-20T11_12_59.807547.jpg,4,MATWI/Set4/images/Test_0015_1_03_280_2023-02-20T11_12_59.807547.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:12:59.807547
Set4/Test_0015_1_03_281_2023-02-20T11_15_46.150679.jpg,4,MATWI/Set4/images/Test_0015_1_03_281_2023-02-20T11_15_46.150679.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:15:46.150679
Set4/Test_0015_1_03_282_2023-02-20T11_19_27.619209.jpg,4,MATWI/Set4/images/Test_0015_1_03_282_2023-02-20T11_19_27.619209.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:19:27.619209
Set4/Test_0015_1_03_283_2023-02-20T11_21_20.660775.jpg,4,MATWI/Set4/images/Test_0015_1_03_283_2023-02-20T11_21_20.660775.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:21:20.660775
Set4/Test_0015_1_03_284_2023-02-20T11_23_43.374700.jpg,4,MATWI/Set4/images/Test_0015_1_03_284_2023-02-20T11_23_43.374700.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:23:43.374700
Set4/Test_0015_1_03_285_2023-02-20T11_25_51.617606.jpg,4,MATWI/Set4/images/Test_0015_1_03_285_2023-02-20T11_25_51.617606.jpg,90.0,,,flank_wear,90.0,2023-02-20T11:25:51.617606
Set4/Test_0015_1_03_286_2023-02-20T11_28_02.256779.jpg,4,MATWI/Set4/images/Test_0015_1_03_286_2023-02-20T11_28_02.256779.jpg,105.0,,,flank_wear,105.0,2023-02-20T11:28:02.256779
Set4/Test_0015_1_03_287_2023-02-20T11_36_07.365076.jpg,4,MATWI/Set4/images/Test_0015_1_03_287_2023-02-20T11_36_07.365076.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:36:07.365076
Set4/Test_0015_1_03_288_2023-02-20T11_39_25.323671.jpg,4,MATWI/Set4/images/Test_0015_1_03_288_2023-02-20T11_39_25.323671.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:39:25.323671
Set4/Test_0015_1_03_289_2023-02-20T11_47_43.392454.jpg,4,MATWI/Set4/images/Test_0015_1_03_289_2023-02-20T11_47_43.392454.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:47:43.392454
Set4/Test_0015_1_03_290_2023-02-20T11_47_46.365110.jpg,4,MATWI/Set4/images/Test_0015_1_03_290_2023-02-20T11_47_46.365110.jpg,,,,unknown,,2023-02-20T11:47:46.365110
Set4/Test_0015_1_03_291_2023-02-20T11_51_33.586528.jpg,4,MATWI/Set4/images/Test_0015_1_03_291_2023-02-20T11_51_33.586528.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:51:33.586528
Set4/Test_0015_1_03_292_2023-02-20T11_53_41.817921.jpg,4,MATWI/Set4/images/Test_0015_1_03_292_2023-02-20T11_53_41.817921.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:53:41.817921
Set4/Test_0015_1_03_293_2023-02-20T11_55_43.102970.jpg,4,MATWI/Set4/images/Test_0015_1_03_293_2023-02-20T11_55_43.102970.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:55:43.102970
Set4/Test_0015_1_03_294_2023-02-20T11_57_32.810278.jpg,4,MATWI/Set4/images/Test_0015_1_03_294_2023-02-20T11_57_32.810278.jpg,,120.0,,adhesion,120.0,2023-02-20T11:57:32.810278
Set4/Test_0015_1_03_295_2023-02-20T11_59_25.075968.jpg,4,MATWI/Set4/images/Test_0015_1_03_295_2023-02-20T11_59_25.075968.jpg,120.0,,,flank_wear,120.0,2023-02-20T11:59:25.075968
Set4/Test_0015_1_03_296_2023-02-20T12_01_57.451661.jpg,4,MATWI/Set4/images/Test_0015_1_03_296_2023-02-20T12_01_57.451661.jpg,120.0,,,flank_wear,120.0,2023-02-20T12:01:57.451661
Set4/Test_0015_1_03_297_2023-02-20T12_04_07.085470.jpg,4,MATWI/Set4/images/Test_0015_1_03_297_2023-02-20T12_04_07.085470.jpg,,150.0,,adhesion,150.0,2023-02-20T12:04:07.085470
Set4/Test_0015_1_03_298_2023-02-20T12_06_30.320670.jpg,4,MATWI/Set4/images/Test_0015_1_03_298_2023-02-20T12_06_30.320670.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:06:30.320670
Set4/Test_0015_1_03_299_2023-02-20T12_08_21.032566.jpg,4,MATWI/Set4/images/Test_0015_1_03_299_2023-02-20T12_08_21.032566.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:08:21.032566
Set4/Test_0015_1_03_300_2023-02-20T12_11_10.088953.jpg,4,MATWI/Set4/images/Test_0015_1_03_300_2023-02-20T12_11_10.088953.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:11:10.088953
Set4/Test_0015_1_03_301_2023-02-20T12_13_11.591280.jpg,4,MATWI/Set4/images/Test_0015_1_03_301_2023-02-20T12_13_11.591280.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:13:11.591280
Set4/Test_0015_1_03_302_2023-02-20T12_16_14.810058.jpg,4,MATWI/Set4/images/Test_0015_1_03_302_2023-02-20T12_16_14.810058.jpg,,150.0,,adhesion,150.0,2023-02-20T12:16:14.810058
Set4/Test_0015_1_03_303_2023-02-20T12_18_58.799740.jpg,4,MATWI/Set4/images/Test_0015_1_03_303_2023-02-20T12_18_58.799740.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:18:58.799740
Set4/Test_0015_1_03_304_2023-02-20T12_21_00.771112.jpg,4,MATWI/Set4/images/Test_0015_1_03_304_2023-02-20T12_21_00.771112.jpg,150.0,,,flank_wear,150.0,2023-02-20T12:21:00.771112
Set4/Test_0015_1_03_305_2023-02-20T12_22_58.027966.jpg,4,MATWI/Set4/images/Test_0015_1_03_305_2023-02-20T12_22_58.027966.jpg,180.0,,,flank_wear,180.0,2023-02-20T12:22:58.027966
Set4/Test_0015_1_03_306_2023-02-21T09_36_21.874379.jpg,4,MATWI/Set4/images/Test_0015_1_03_306_2023-02-21T09_36_21.874379.jpg,,,,unknown,,2023-02-21T09:36:21.874379
Set4/Test_0015_1_03_307_2023-02-21T09_38_28.638310.jpg,4,MATWI/Set4/images/Test_0015_1_03_307_2023-02-21T09_38_28.638310.jpg,180.0,,,flank_wear,180.0,2023-02-21T09:38:28.638310
Set4/Test_0015_1_03_308_2023-02-21T09_44_58.654284.jpg,4,MATWI/Set4/images/Test_0015_1_03_308_2023-02-21T09_44_58.654284.jpg,180.0,,,flank_wear,180.0,2023-02-21T09:44:58.654284
Set4/Test_0015_1_03_309_2023-02-21T10_01_43.330809.jpg,4,MATWI/Set4/images/Test_0015_1_03_309_2023-02-21T10_01_43.330809.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:01:43.330809
Set4/Test_0015_1_03_310_2023-02-21T10_03_14.074688.jpg,4,MATWI/Set4/images/Test_0015_1_03_310_2023-02-21T10_03_14.074688.jpg,,210.0,,adhesion,210.0,2023-02-21T10:03:14.074688
Set4/Test_0015_1_03_311_2023-02-21T10_04_45.184728.jpg,4,MATWI/Set4/images/Test_0015_1_03_311_2023-02-21T10_04_45.184728.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:04:45.184728
Set4/Test_0015_1_03_312_2023-02-21T10_06_17.659376.jpg,4,MATWI/Set4/images/Test_0015_1_03_312_2023-02-21T10_06_17.659376.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:06:17.659376
Set4/Test_0015_1_03_313_2023-02-21T10_07_48.669741.jpg,4,MATWI/Set4/images/Test_0015_1_03_313_2023-02-21T10_07_48.669741.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:07:48.669741
Set4/Test_0015_1_03_314_2023-02-21T10_09_19.673783.jpg,4,MATWI/Set4/images/Test_0015_1_03_314_2023-02-21T10_09_19.673783.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:09:19.673783
Set4/Test_0015_1_03_315_2023-02-21T10_10_50.783082.jpg,4,MATWI/Set4/images/Test_0015_1_03_315_2023-02-21T10_10_50.783082.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:10:50.783082
Set4/Test_0015_1_03_316_2023-02-21T10_12_21.680292.jpg,4,MATWI/Set4/images/Test_0015_1_03_316_2023-02-21T10_12_21.680292.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:12:21.680292
Set4/Test_0015_1_03_317_2023-02-21T10_13_53.599456.jpg,4,MATWI/Set4/images/Test_0015_1_03_317_2023-02-21T10_13_53.599456.jpg,210.0,,,flank_wear,210.0,2023-02-21T10:13:53.599456
Set5/Test_0015_1_03_318_2023-02-21T10_32_14.678973.jpg,5,MATWI/Set5/images/Test_0015_1_03_318_2023-02-21T10_32_14.678973.jpg,75.0,,,flank_wear,75.0,2023-02-21T10:32:14.678973
Set5/Test_0015_1_03_319_2023-02-21T10_33_56.417625.jpg,5,MATWI/Set5/images/Test_0015_1_03_319_2023-02-21T10_33_56.417625.jpg,,75.0,,adhesion,75.0,2023-02-21T10:33:56.417625
Set5/Test_0015_1_03_320_2023-02-21T10_35_36.994601.jpg,5,MATWI/Set5/images/Test_0015_1_03_320_2023-02-21T10_35_36.994601.jpg,75.0,,,flank_wear,75.0,2023-02-21T10:35:36.994601
Set5/Test_0015_1_03_321_2023-02-21T10_35_40.155206.jpg,5,MATWI/Set5/images/Test_0015_1_03_321_2023-02-21T10_35_40.155206.jpg,75.0,,,flank_wear,75.0,2023-02-21T10:35:40.155206
